id,created_time,message,sentiment
1667379153341975_388702344934458,2018-02-24T12:20:03+0000,I didn't get my direct deposit today in my account. The online is not reflecting my check. I encourage everyone here to post their frustrations with bbandt on Facebook and let everyone know. And encourage them to close accounts and show them we will not tolerate this.,Negative
1667379153341975_243628329513447,2018-02-24T03:46:03+0000,Anybody direct deposit hit in SC yet?? If so tag me so i can be sure i see your comment. Thanks!,Neutral
1667379153341975_977133579129712,2018-02-24T03:03:00+0000,Will the direct deposit be in the accounts by Saturday BB&T?? Bills are due!,Positive
1667379153341975_243638276179119,2018-02-24T04:24:38+0000,I was able to check my account by phone just now. 1-800-226-5228,Positive
1667379153341975_192992424815618,2018-02-26T22:22:57+0000,Guys shut down your accounts and withdraw your money. This was a cyber attack I read online,Negative
1667379153341975_543967629320409,2018-02-24T01:24:25+0000,Will our debit cards be declined if we try to buy groceries or gas?,Positive
1667379153341975_1667460286667195,2018-02-23T21:36:59+0000,Can you still get money out of the ATMs,Positive
1667379153341975_1667398000006757,2018-02-23T20:48:49+0000,So I guess you are saying this issue will not be resolved by tomorrow?,Neutral
1667379153341975_1667459246667299,2018-02-23T21:36:35+0000,The technical issue is they've been hacked,Negative
1667379153341975_1667424763337414,2018-02-23T21:18:25+0000,I had been waiting for 35 minutes and i thought let me try on fb and  boom i see many comments posted.,Neutral
1667379153341975_1667414520005105,2018-02-23T21:06:28+0000,I can’t get paid until y’all fix this. Please hurry.,Neutral
1667379153341975_1667411950005362,2018-02-23T21:04:06+0000,"Just visited a branch.i can't withdraw cash,Check my balance.",Positive
1667379153341975_151695542185299,2018-02-24T00:26:47+0000,Any idea on when this issue will be resolved?,Positive
1667379153341975_243635129512767,2018-02-24T04:16:10+0000,So i cant withdraw my own money... i had stuff to do this morning . Horrible.,Neutral
1667379153341975_977135959129474,2018-02-24T03:09:31+0000,Is there a reason I only got some of my check ?? :/,Positive
1667379153341975_1985191358410625,2018-02-24T12:29:40+0000,I finally had my direct deposit placed in my account but a transfer from checking to savings didn't happen. I guess I'll have to wait until Monday.,Neutral
1667379153341975_1667429723336918,2018-02-23T21:24:01+0000,How about automated payments ?? Are they stalled as well as direct deposits ??,Positive
1667379153341975_1667528976660326,2018-02-23T22:35:14+0000,I’m here if anyone wants to talk about how BITCOIN can save you from this bs <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BE><ed><U+00B4><U+00B7><U+200D><U+2642><U+FE0F>,Positive
1667379153341975_1667434206669803,2018-02-23T21:28:13+0000,BB&T also holds my mortgage so I assume we will just call it square?,Positive
1667379153341975_388746628263363,2018-02-24T13:57:23+0000,Thankfully my direct deposit hit this morning!,Neutral
1667379153341975_1667505146662709,2018-02-23T22:05:53+0000,ATM transactions not available at Baldwin Mill Rd...<ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>,Neutral
1667379153341975_1667405556672668,2018-02-23T20:57:00+0000,How does that help those that are waiting on you to wire money out????,Positive
1667379153341975_1667382636674960,2018-02-23T20:33:13+0000,If the banks are having extended hours does that mean we will be able to get a withdrawal?,Positive
1667379153341975_1667396173340273,2018-02-23T20:46:35+0000,It would be great to see my account info online sometime this month.,Positive
1667379153341975_939952796160722,2018-02-24T01:53:20+0000,Not here to complain. Trying to get answers. My account is suddenly now in the negative. I have payments and deposits missing. And now getting hit with over draft fees. Is BBT planning on reimbursing those fees?,Negative
1667379153341975_1667415603338330,2018-02-23T21:07:55+0000,"Just tried to login on the website - here's what I'm getting now:  BB&T Logo

Access to this web page has been blocked.
Reference Error:()

If you feel you have received this message incorrectly, please send us an email or...

Just call: 800-BANK-BBT (800-226-5228)
Support for BB&T OnLine® Banking: 888-228-6654

In the meantime, we offer you a variety of methods to access your accounts including:

    Approximately 1,800 financial centers in 12 states and Washington, D.C.
    More than 2,400 ATM locations

Online banking may also be available through our mobile services. Log on using our mobile app, or visit m.bbt.com from your mobile device.

Online Banking Logon | Call 800-BANK-BBT (800-226-5228)

© 2014, Branch Banking and Trust Company. All rights reserved.",Positive
1667379153341975_1667396446673579,2018-02-23T20:47:00+0000,Do you guys have any idea about HOW to fix this issue?  And WHEN things will be back up and running?!,Positive
1667379153341975_383839395412136,2018-02-25T03:33:23+0000,Vote with your feet and leave!!  I belong to a credit union and love it!,Positive
1667379153341975_543984752652030,2018-02-24T02:12:30+0000,Does this effect direct deposits that aren’t showing up?,Neutral
1667379153341975_1667487873331103,2018-02-23T21:50:02+0000,This is such a big inconvenience,Negative
1667379153341975_536628836710482,2018-02-24T11:25:15+0000,Can somene from Bb&t send me a private message? I was unable to close yesterday and need to know the appropriate person/department to contact. It’s above my local branch,Neutral
1667379153341975_1667536796659544,2018-02-23T22:45:29+0000,"I never got paid from my work, what the hell",Negative
1667379153341975_1667516033328287,2018-02-23T22:17:41+0000,I was able to use my card & get groceries about 2 hrs ago.,Positive
1667379153341975_977134822462921,2018-02-24T03:05:46+0000,Is it back up to shop online or use the debit cards??,Neutral
1667379153341975_151709062183947,2018-02-24T01:38:24+0000,Where are yall located cause i haven't seen nothing update,Neutral
1667379153341975_151708218850698,2018-02-24T01:34:15+0000,What a freaking joke!!! Just like when they tell you to refer a friend or family and get $50 credit to both accounts!! I’ve gotten them 3 people and NEVER saw that money now I have no access to my account for the past 24hours because of a server down?? No communication whatsoever until the media is involved?,Positive
1667379153341975_1667490683330822,2018-02-23T21:53:10+0000,"I’m gonna need compensation, not longer branch hours! This is unbelievable!",Negative
1667379153341975_543631312686516,2018-02-24T04:08:58+0000,My taxes posted just now they were pending sinve Thursday things are moving along.,Positive
1667379153341975_543631252686522,2018-02-24T04:08:38+0000,I no longer can log in my app. Earlier I could. I want to see my freaking deposit!!!! What’s up?,Negative
1667379153341975_977189852457418,2018-02-24T05:25:28+0000,My paycheck just posted about two hours ago. Thank god cause it had my annual bonus on it <ed><U+00A0><U+00BD><ed><U+00B8><U+0092>,Positive
1667379153341975_151713025516884,2018-02-24T01:56:50+0000,STILL NOTHING... Anybody in Dallas Texas?,Neutral
1667379153341975_151709048850615,2018-02-24T01:38:22+0000,my direct deposit just went in. good luck to everyone waiting,Positive
1667379153341975_151687942186059,2018-02-23T23:57:04+0000,"I for one will be closing my accounts with bb&t,I have 3 #boycottbbt",Positive
1667379153341975_1667516093328281,2018-02-23T22:17:44+0000,Bank account is not accurate now and its saying we have overdraft fees. I hope y'all fix this.,Positive
1667379153341975_1667457116667512,2018-02-23T21:35:49+0000,#BB&T still waiting on my deposit and money was taken from our account!,Positive
1667379153341975_543943445989494,2018-02-24T00:08:32+0000,Wow bb&t reported my reply as spam because I stated I am closing my multiple accounts with them and called for a boycott of bb&t.. smfh #boycottbbt,Neutral
1667379153341975_1667539849992572,2018-02-23T22:49:55+0000,I just want to know when is an estimated time for Funds? People work hard all week to get paid not sit around !,Neutral
1667379153341975_1667427356670488,2018-02-23T21:21:07+0000,Mobile and online banking has recovered.,Neutral
1667379153341975_977119199131150,2018-02-24T02:40:21+0000,"Yael Porter, I'm entitled to my opinion and to express it just the same as you!!  So sorry you don't like it! NOT",Neutral
1667379153341975_1667415430005014,2018-02-23T21:07:41+0000,When will updates on accounts be available????,Positive
1667379153341975_388702711601088,2018-02-24T12:21:07+0000,I checked my card this morning and I finally got my money. So happy.,Positive
1667379153341975_543966829320489,2018-02-24T01:21:59+0000,I've had nothing but problems and issues with this bank from day one! I'm so done!,Negative
1667379153341975_151688495519337,2018-02-23T23:59:17+0000,Are you still working on Direct Deposits that were suppose to be in today?,Positive
1667379153341975_151680512186802,2018-02-23T23:25:31+0000,do you have any idea when direct deposit will go thru.,Positive
1667379153341975_1667553743324516,2018-02-23T23:08:44+0000,My question is this bank is gonna be reponsibility for pay  Lay fee for my  insurance car??,Neutral
1667379153341975_1667542443325646,2018-02-23T22:53:15+0000,that’s kinda Funny...no one could answer my questions when I went by my Branch <ed><U+00A0><U+00BD><ed><U+00B8><U+0090>,Neutral
1667379153341975_1667512586661965,2018-02-23T22:16:13+0000,Well so much for them staying open til 7:00. They closed the doors at 5:00 tonight. No ATM either.,Positive
1667379153341975_1573408782778970,2018-02-24T02:19:05+0000,When will my direct deposit go in ..  bills due .,Positive
1667379153341975_1667506189995938,2018-02-23T22:07:26+0000,My app is working now I also can make purchases again with my card.,Positive
1667379153341975_1667486943331196,2018-02-23T21:48:54+0000,Can I sue if I don’t get my money ? Because when I get a late note because I can’t get my money until y’all come back Monday that’s a problem,Negative
1667379153341975_1667423310004226,2018-02-23T21:16:26+0000,It's clearly a hack.theyll never admit it though.,Neutral
1667379153341975_1667388046674419,2018-02-23T20:37:31+0000,In Washington DC and I still can’t get into my account,Neutral
1667379153341975_151699035518283,2018-02-24T00:47:39+0000,When can i get my paycheck to deposit into my account?? Today was payday for me,Neutral
1667379153341975_1667405230006034,2018-02-23T20:56:33+0000,Instead of your name being branch bank and trust you should be called bunch bull and trash smh!!!,Positive
1667379153341975_1985275405068887,2018-02-24T16:06:15+0000,"Ok they told me it was only in Alabama , Is this true?",Neutral
1667379153341975_350696162076273,2018-02-24T14:27:18+0000,Thank you for keeping us informed and working hard to fix problems.,Neutral
1667379153341975_543948309322341,2018-02-24T00:25:17+0000,Everything seems back to normal with my accounts thanks,Positive
1667379153341975_1667500899996467,2018-02-23T22:00:36+0000,This has been terrible for my business!!,Negative
1667379153341975_1667426486670575,2018-02-23T21:20:04+0000,Why am I blocked now from my online banking?,Neutral
1667379153341975_1667385920007965,2018-02-23T20:36:54+0000,Should be extended till it's fixed!,Neutral
1667379153341975_871521249675024,2018-02-24T14:40:19+0000,It's going on 48 hours now and still not able to withdraw any funds from my account. It looks like Bank of America is getting a new customer.,Positive
1667379153341975_977123712464032,2018-02-24T02:48:37+0000,just checked my account and there is $900 missing and i havent used my card not one single time since i have gotten paid.,Neutral
1667379153341975_543967532653752,2018-02-24T01:24:12+0000,My Direct just hit whelp time to leave!!,Negative
